model	task	template	fewshot	seed	postproc	timestamp	filename	COMET
bloom	wmt14_fr_en	gpt-3-fr-en-target	0	1234		2022-08-15T22_15_13	examples.model=bloom.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_13.tsv	-0.5732
bloom	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut-custom-truncate	2022-12-29T11_26_48	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_26_48.newline-cut-custom-truncate.tsv	-0.5227
bloom	wmt14_fr_en	translate_as-en-fr-target	0	1234	newline-cut	2022-12-29T11_26_48	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_26_48.newline-cut.tsv	-0.5233
bloom	wmt14_fr_en	translate_as-en-fr-target	0	1234		2022-12-29T11_26_48	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=0.seed=1234.timestamp=2022-12-29T11_26_48.tsv	-1.2893
bloom	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut-custom-truncate	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut-custom-truncate.tsv	-0.0460
bloom	wmt14_fr_en	translate_as-fr-en-target	0	1234	newline-cut	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut.tsv	-0.0447
bloom	wmt14_fr_en	translate_as-fr-en-target	0	1234		2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.tsv	-0.5991
bloom	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	0.2680
bloom	wmt14_fr_en	version-en-fr-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	0.2671
bloom	wmt14_fr_en	version-en-fr-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-0.1824
bloom	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	0.4857
bloom	wmt14_fr_en	version-fr-en-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	0.4851
bloom	wmt14_fr_en	version-fr-en-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	0.1857
bloom	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut-custom-truncate.tsv	0.4338
bloom	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.newline-cut.tsv	-0.0499
bloom	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2022-12-29T23_29_52	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-12-29T23_29_52.tsv	-0.9851
bloom	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-1.1795
bloom	wmt14_fr_en	xglm-en-fr-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-1.4788
bloom	wmt14_fr_en	xglm-en-fr-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-1.6313
bloom	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-30T12_30_08.newline-cut-custom-truncate.tsv	0.6042
bloom	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-30T12_30_08.newline-cut.tsv	0.2189
bloom	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2022-12-30T12_30_08	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2022-12-30T12_30_08.tsv	-0.6755
bloom	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut-custom-truncate	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut-custom-truncate.tsv	-0.0911
bloom	wmt14_fr_en	xglm-fr-en-target	0	1234	newline-cut	2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.newline-cut.tsv	-0.3858
bloom	wmt14_fr_en	xglm-fr-en-target	0	1234		2022-08-15T22_15_12	examples.model=bloom.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=0.seed=1234.timestamp=2022-08-15T22_15_12.tsv	-0.7875
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2023-02-10T09_50_19	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_50_19.newline-cut-custom-truncate.tsv	0.4517
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2023-02-10T09_50_19	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_50_19.newline-cut.tsv	0.4531
mt0-xxl	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2023-02-10T09_50_19	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_50_19.tsv	0.4531
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2023-02-10T09_54_01	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_54_01.newline-cut-custom-truncate.tsv	0.5661
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2023-02-10T09_54_01	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_54_01.newline-cut.tsv	0.5668
mt0-xxl	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2023-02-10T09_54_01	examples.model=mt0-xxl.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-10T09_54_01.tsv	0.5668
opt	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2023-01-05T08_33_49	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-01-05T08_33_49.newline-cut-custom-truncate.tsv	0.0340
opt	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2023-01-05T08_33_49	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-01-05T08_33_49.newline-cut.tsv	-0.5030
opt	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2023-01-05T08_33_49	examples.model=opt.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-01-05T08_33_49.tsv	-0.9193
opt	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut-custom-truncate.tsv	0.5340
opt	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-01-11T22_31_48.newline-cut.tsv	0.5364
opt	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2023-01-11T22_31_48	examples.model=opt.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-01-11T22_31_48.tsv	-0.4934
t0	wmt14_fr_en	translate-en-fr-source+target	0	1234	newline-cut-custom-truncate	2022-07-01T11_42_20	examples.model=t0.task=wmt14_fr_en.templates=translate-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-07-01T11_42_20.newline-cut-custom-truncate.tsv	-1.0901
t0	wmt14_fr_en	translate-en-fr-source+target	0	1234	newline-cut	2022-07-01T11_42_20	examples.model=t0.task=wmt14_fr_en.templates=translate-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-07-01T11_42_20.newline-cut.tsv	-1.0901
t0	wmt14_fr_en	translate-en-fr-source+target	0	1234		2022-07-01T11_42_20	examples.model=t0.task=wmt14_fr_en.templates=translate-en-fr-source+target.fewshot=0.seed=1234.timestamp=2022-07-01T11_42_20.tsv	-1.0901
t0	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut-custom-truncate	2023-02-08T19_58_01	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_58_01.newline-cut-custom-truncate.tsv	-0.6999
t0	wmt14_fr_en	xglm-en-fr-source+target	0	1234	newline-cut	2023-02-08T19_58_01	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_58_01.newline-cut.tsv	-0.6996
t0	wmt14_fr_en	xglm-en-fr-source+target	0	1234		2023-02-08T19_58_01	examples.model=t0.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_58_01.tsv	-0.6996
t0	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut-custom-truncate	2023-02-08T19_20_55	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_20_55.newline-cut-custom-truncate.tsv	0.3356
t0	wmt14_fr_en	xglm-fr-en-source+target	0	1234	newline-cut	2023-02-08T19_20_55	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_20_55.newline-cut.tsv	0.3369
t0	wmt14_fr_en	xglm-fr-en-source+target	0	1234		2023-02-08T19_20_55	examples.model=t0.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=0.seed=1234.timestamp=2023-02-08T19_20_55.tsv	0.3369
