model	task	template	fewshot	seed	postproc	timestamp	filename	COMET
bloom	flores_101_mt	xglm-Latin American Spanish-simplified Chinese-source+target	1	1234		2023-01-07T03_35_39	examples.model=bloom.task=flores_101_mt.templates=xglm-Latin American Spanish-simplified Chinese-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_35_39.tsv	0.3701	
bloom	flores_101_mt	xglm-simplified Chinese-Arabic-source+target	1	1234	newline-cut-custom-truncate	2023-01-07T00_35_26	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Arabic-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T00_35_26.newline-cut-custom-truncate.tsv	0.1971	
bloom	flores_101_mt	xglm-simplified Chinese-Arabic-source+target	1	1234	newline-cut	2023-01-07T00_35_26	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Arabic-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T00_35_26.newline-cut.tsv	0.1964	
bloom	flores_101_mt	xglm-simplified Chinese-Arabic-source+target	1	1234		2023-01-07T00_35_26	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Arabic-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T00_35_26.tsv	0.1939	
bloom	flores_101_mt	xglm-simplified Chinese-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-07T03_19_55	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_19_55.newline-cut-custom-truncate.tsv	0.5218	
bloom	flores_101_mt	xglm-simplified Chinese-English-source+target	1	1234	newline-cut	2023-01-07T03_19_55	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_19_55.newline-cut.tsv	0.5235	
bloom	flores_101_mt	xglm-simplified Chinese-English-source+target	1	1234		2023-01-07T03_19_55	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_19_55.tsv	0.5215	
bloom	flores_101_mt	xglm-simplified Chinese-French-source+target	1	1234	newline-cut-custom-truncate	2023-01-07T01_56_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T01_56_37.newline-cut-custom-truncate.tsv	0.3096	
bloom	flores_101_mt	xglm-simplified Chinese-French-source+target	1	1234	newline-cut	2023-01-07T01_56_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T01_56_37.newline-cut.tsv	0.3075	
bloom	flores_101_mt	xglm-simplified Chinese-French-source+target	1	1234		2023-01-07T01_56_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T01_56_37.tsv	0.2923	
bloom	flores_101_mt	xglm-simplified Chinese-Latin American Spanish-source+target	1	1234	newline-cut-custom-truncate	2023-01-07T03_30_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Latin American Spanish-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_30_37.newline-cut-custom-truncate.tsv	0.2889	
bloom	flores_101_mt	xglm-simplified Chinese-Latin American Spanish-source+target	1	1234	newline-cut	2023-01-07T03_30_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Latin American Spanish-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_30_37.newline-cut.tsv	0.2876	
bloom	flores_101_mt	xglm-simplified Chinese-Latin American Spanish-source+target	1	1234		2023-01-07T03_30_37	examples.model=bloom.task=flores_101_mt.templates=xglm-simplified Chinese-Latin American Spanish-source+target.fewshot=1.seed=1234.timestamp=2023-01-07T03_30_37.tsv	0.2884	
bloom	flores_101_mt	xglm-Swahili-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T15_13_41	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_13_41.newline-cut-custom-truncate.tsv	0.4468	
bloom	flores_101_mt	xglm-Swahili-English-source+target	1	1234	newline-cut	2023-01-06T15_13_41	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_13_41.newline-cut.tsv	0.4461	
bloom	flores_101_mt	xglm-Swahili-English-source+target	1	1234		2023-01-06T15_13_41	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_13_41.tsv	0.4433	
bloom	flores_101_mt	xglm-Swahili-Yoruba-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-Yoruba-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut-custom-truncate.tsv	-0.9519	
bloom	flores_101_mt	xglm-Swahili-Yoruba-source+target	1	1234	newline-cut	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-Yoruba-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut.tsv	-0.9519	
bloom	flores_101_mt	xglm-Swahili-Yoruba-source+target	1	1234		2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Swahili-Yoruba-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.tsv	-0.9576	
bloom	flores_101_mt	xglm-Vietnamese-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T14_38_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_38_19.newline-cut-custom-truncate.tsv	0.5886	
bloom	flores_101_mt	xglm-Vietnamese-English-source+target	1	1234	newline-cut	2023-01-06T14_38_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_38_19.newline-cut.tsv	0.5886	
bloom	flores_101_mt	xglm-Vietnamese-English-source+target	1	1234		2023-01-06T14_38_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_38_19.tsv	0.5871	
bloom	flores_101_mt	xglm-Vietnamese-French-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T14_39_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_39_19.newline-cut-custom-truncate.tsv	0.3736	
bloom	flores_101_mt	xglm-Vietnamese-French-source+target	1	1234	newline-cut	2023-01-06T14_39_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_39_19.newline-cut.tsv	0.3711	
bloom	flores_101_mt	xglm-Vietnamese-French-source+target	1	1234		2023-01-06T14_39_19	examples.model=bloom.task=flores_101_mt.templates=xglm-Vietnamese-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T14_39_19.tsv	0.3417	
bloom	flores_101_mt	xglm-Yoruba-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut-custom-truncate.tsv	-0.4476	
bloom	flores_101_mt	xglm-Yoruba-English-source+target	1	1234	newline-cut	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut.tsv	-0.4482	
bloom	flores_101_mt	xglm-Yoruba-English-source+target	1	1234		2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.tsv	-0.6586	
bloom	flores_101_mt	xglm-Yoruba-Swahili-source+target	1	1234	newline-cut-custom-truncate	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-Swahili-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut-custom-truncate.tsv	-0.6678	
bloom	flores_101_mt	xglm-Yoruba-Swahili-source+target	1	1234	newline-cut	2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-Swahili-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.newline-cut.tsv	-0.6683	
bloom	flores_101_mt	xglm-Yoruba-Swahili-source+target	1	1234		2023-01-06T15_47_20	examples.model=bloom.task=flores_101_mt.templates=xglm-Yoruba-Swahili-source+target.fewshot=1.seed=1234.timestamp=2023-01-06T15_47_20.tsv	-1.1319	
mt0-xxl	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut-custom-truncate	2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.newline-cut-custom-truncate.tsv	0.6008	
mt0-xxl	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut	2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.newline-cut.tsv	0.6052	
mt0-xxl	flores_101_mt	xglm-English-French-source+target	1	1234		2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.tsv	0.6052	
mt0-xxl	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut-custom-truncate	2023-02-08T22_14_51	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T22_14_51.newline-cut-custom-truncate.tsv	0.7184	
mt0-xxl	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut	2023-02-08T22_14_51	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T22_14_51.newline-cut.tsv	0.7184	
mt0-xxl	flores_101_mt	xglm-English-Hindi-source+target	1	1234		2023-02-08T22_14_51	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T22_14_51.tsv	0.7184	
mt0-xxl	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut-custom-truncate	2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.newline-cut-custom-truncate.tsv	0.7018	
mt0-xxl	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut	2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.newline-cut.tsv	0.7061	
mt0-xxl	flores_101_mt	xglm-French-English-source+target	1	1234		2023-02-09T08_28_32	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-09T08_28_32.tsv	0.7061	
mt0-xxl	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut-custom-truncate	2023-02-08T21_20_25	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T21_20_25.newline-cut-custom-truncate.tsv	0.6662	
mt0-xxl	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut	2023-02-08T21_20_25	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T21_20_25.newline-cut.tsv	0.6673	
mt0-xxl	flores_101_mt	xglm-Hindi-English-source+target	1	1234		2023-02-08T21_20_25	examples.model=mt0-xxl.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-08T21_20_25.tsv	0.6673	
opt	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut-custom-truncate	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut-custom-truncate.tsv	0.1797	
opt	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut.tsv	0.1820	
opt	flores_101_mt	xglm-English-French-source+target	1	1234		2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.tsv	0.1301	
opt	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut-custom-truncate	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut-custom-truncate.tsv	-1.6218	
opt	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut.tsv	-1.6218	
opt	flores_101_mt	xglm-English-Hindi-source+target	1	1234		2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.tsv	-1.6218	
opt	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-09T23_02_51	examples.model=opt.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-09T23_02_51.newline-cut-custom-truncate.tsv	0.5936	
opt	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut	2023-01-09T23_02_51	examples.model=opt.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-09T23_02_51.newline-cut.tsv	0.5978	
opt	flores_101_mt	xglm-French-English-source+target	1	1234		2023-01-09T23_02_51	examples.model=opt.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-09T23_02_51.tsv	0.4040	
opt	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut-custom-truncate.tsv	-1.2512	
opt	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut	2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.newline-cut.tsv	-1.2512	
opt	flores_101_mt	xglm-Hindi-English-source+target	1	1234		2023-01-10T12_23_09	examples.model=opt.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-10T12_23_09.tsv	-1.2633	
t0pp	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut-custom-truncate	2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.newline-cut-custom-truncate.tsv	-0.8071	
t0pp	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut	2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.newline-cut.tsv	-0.8071	
t0pp	flores_101_mt	xglm-English-French-source+target	1	1234		2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.tsv	-0.8071	
t0pp	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut-custom-truncate	2023-01-08T22_05_56	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_05_56.newline-cut-custom-truncate.tsv	-1.7295	
t0pp	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut	2023-01-08T22_05_56	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_05_56.newline-cut.tsv	-1.7295	
t0pp	flores_101_mt	xglm-English-Hindi-source+target	1	1234		2023-01-08T22_05_56	examples.model=t0pp.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_05_56.tsv	-1.7295	
t0pp	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.newline-cut-custom-truncate.tsv	0.0298	
t0pp	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut	2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.newline-cut.tsv	0.0332	
t0pp	flores_101_mt	xglm-French-English-source+target	1	1234		2023-01-08T22_30_12	examples.model=t0pp.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_30_12.tsv	0.0332	
t0pp	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut-custom-truncate	2023-01-08T22_29_15	examples.model=t0pp.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_29_15.newline-cut-custom-truncate.tsv	-1.2377	
t0pp	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut	2023-01-08T22_29_15	examples.model=t0pp.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_29_15.newline-cut.tsv	-1.2373	
t0pp	flores_101_mt	xglm-Hindi-English-source+target	1	1234		2023-01-08T22_29_15	examples.model=t0pp.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-01-08T22_29_15.tsv	-1.2373	
t0	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut-custom-truncate	2023-02-06T15_02_02	examples.model=t0.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T15_02_02.newline-cut-custom-truncate.tsv	-0.9840	
t0	flores_101_mt	xglm-English-French-source+target	1	1234	newline-cut	2023-02-06T15_02_02	examples.model=t0.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T15_02_02.newline-cut.tsv	-0.9834	
t0	flores_101_mt	xglm-English-French-source+target	1	1234		2023-02-06T15_02_02	examples.model=t0.task=flores_101_mt.templates=xglm-English-French-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T15_02_02.tsv	-0.9834	
t0	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut-custom-truncate	2023-02-06T14_59_06	examples.model=t0.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_59_06.newline-cut-custom-truncate.tsv	-1.7954	
t0	flores_101_mt	xglm-English-Hindi-source+target	1	1234	newline-cut	2023-02-06T14_59_06	examples.model=t0.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_59_06.newline-cut.tsv	-1.7954	
t0	flores_101_mt	xglm-English-Hindi-source+target	1	1234		2023-02-06T14_59_06	examples.model=t0.task=flores_101_mt.templates=xglm-English-Hindi-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_59_06.tsv	-1.7954	
t0	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut-custom-truncate	2023-02-06T17_10_11	examples.model=t0.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T17_10_11.newline-cut-custom-truncate.tsv	-0.0859	
t0	flores_101_mt	xglm-French-English-source+target	1	1234	newline-cut	2023-02-06T17_10_11	examples.model=t0.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T17_10_11.newline-cut.tsv	-0.0805	
t0	flores_101_mt	xglm-French-English-source+target	1	1234		2023-02-06T17_10_11	examples.model=t0.task=flores_101_mt.templates=xglm-French-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T17_10_11.tsv	-0.0805	
t0	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut-custom-truncate	2023-02-06T14_33_38	examples.model=t0.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_33_38.newline-cut-custom-truncate.tsv	-1.2641	
t0	flores_101_mt	xglm-Hindi-English-source+target	1	1234	newline-cut	2023-02-06T14_33_38	examples.model=t0.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_33_38.newline-cut.tsv	-1.2642	
t0	flores_101_mt	xglm-Hindi-English-source+target	1	1234		2023-02-06T14_33_38	examples.model=t0.task=flores_101_mt.templates=xglm-Hindi-English-source+target.fewshot=1.seed=1234.timestamp=2023-02-06T14_33_38.tsv	-1.2642	
